,store,sido,gungu,store_address
1434,대우점,인천광역시,부평구,인천광역시 부평구 산곡동 26-44 1층
1435,도림주공점,인천광역시,남동구,인천광역시 남동구 논고개로 299
1436,동암남점,인천광역시,부평구,인천광역시 부평구 경인로701번길 43 1층
1437,만수1점,인천광역시,남동구,인천광역시 남동구 만수서로 97-17(만수동 1층)
1438,만수3점,인천광역시,남동구,인천광역시 남동구 만수동 861 1층
1439,만수삼환점,인천광역시,남동구,인천광역시 남동구 소래로669번길 106호
1440,만수주공점,인천광역시,남동구,인천광역시 남동구 장승남로34번길 22 상가 111호
1441,문학점,인천광역시,남구,"인천광역시 남구 승학길 4(문학동, 101호)"
1442,부개주공점,인천광역시,부평구,인천광역시 부평구 부개동 12-380 부개택지개발 1블럭
1443,부평남부점,인천광역시,부평구,인천광역시 부평구 부평6동 654-1
1444,불노지구점,인천광역시,서구,인천광역시 서구 검단로 842
1445,삼산점,인천광역시,부평구,인천광역시 부평구 삼산동 201-3
1446,삼환대우점,인천광역시,연수구,"인천광역시 연수구 원인재로 88(동춘동, 삼환아파트상가동211호)"
1447,센트럴파크점,인천광역시,연수구,인천광역시 연수구 송도동 컨벤시아대로 50 
1448,소래점,인천광역시,남동구,인천광역시 남동구 논현동 577 풍림상가 111호
1449,송도럭키점,인천광역시,연수구,인천광역시 연수구 옥련동 626 럭키아파트 일반상가 103호
1450,송도신도시점,인천광역시,연수구,"인천광역시 연수구 해돋이로6번길 33, 한진해모로상가 105호"
1451,송도점,인천광역시,연수구,인천광역시 연수구 비류대로 216 1층4호
1452,송림점,인천광역시,동구,인천광역시 동구 송림동 55-227 1층
1453,송월점,인천광역시,중구,인천광역시 중구 송월동1가 11-128
1454,수림점,인천광역시,남동구,인천광역시 남동구 주안로237번길 1
1455,신공항점,인천광역시,중구,"인천광역시 중구 영종대로27번길 39 상가-103(운서동, 창보밀레시티)"
1456,신현점,인천광역시,서구,인천광역시 서구 원창로239번길 4(가정동)
1457,심곡점,인천광역시,서구,인천광역시 서구 심곡로 170 상가동 1층 103호
1458,십정2점,인천광역시,부평구,인천광역시 부평구 이규보로95번길 14
1459,십정점,인천광역시,부평구,인천광역시 부평구 배곶남로 18
1460,연수3점,인천광역시,연수구,인천광역시 연수구 연수동 540 문남상가 107호
1461,연수5점,인천광역시,연수구,"인천광역시 연수구 먼우금로 126, 107호(동춘동, 대림현대)"
1462,연수6점,인천광역시,연수구,"인천광역시 연수구 샘말로 106-7(연수동, 1층 일부)"
1463,연수주공점,인천광역시,연수구,인천광역시 연수구 연수동 533 연수상가 103호
1464,연안점,인천광역시,중구,인천광역시 중구 항동7가 27-35
1465,온수리점,인천광역시,강화군,인천광역시 강화군 길상면 온수리 547-1
1466,용현1호점,인천광역시,남구,인천광역시 남구 인하로91번길 20
1467,용현2호점,인천광역시,남구,인천광역시 남구 낙섬중로 11(용현동)
1468,율도점,인천광역시,서구,인천광역시 서구 신현동 173-35
1469,인천남부점,인천광역시,남동구,"인천광역시 남동구 성리로35번길 20-1(구월동, 1층)"
1470,인천남촌점,인천광역시,남동구,인천광역시 남동구 남촌동로 52-1
1471,일신점,인천광역시,부평구,인천광역시 부평구 일신로 11
1472,작전1점,인천광역시,계양구,"인천광역시 계양구 주부토로 468(작전동, 상가동1층6호)"
1473,작전2점,인천광역시,계양구,인천광역시 계양구 작전2동 853-26
1474,작전3점,인천광역시,계양구,인천광역시 계양구 효성동 197-19
1475,제물포점,인천광역시,남구,인천광역시 남구 장천로112번길 10 1층
1476,주안1점,인천광역시,남구,인천광역시 남구 주안동 1523-5
1477,주안2동점,인천광역시,남구,인천광역시 남구 주안2동 551-26
1478,주안점,인천광역시,남구,"인천광역시 남구 석정로 399, 106호"
1479,주원점,인천광역시,남구,인천광역시 남구 주안동 1593-34
1480,청라2점,인천광역시,서구,인천광역시 서구 청라루비로 144번길 6-6
1481,청천2점,인천광역시,부평구,인천광역시 부평구 청천2동 11-35
1482,태평상가점,인천광역시,계양구,"인천광역시 계양구 계산4동 1085-2, 3 태평@상가 114"
1483,학익점,인천광역시,남구,인천광역시 남구 한나루로 424  1층
1484,한신점,인천광역시,서구,인천광역시 서구 서곶로 12 한신종합상가 208호
1485,효성1점,인천광역시,계양구,인천광역시 계양구 효성2동 273-91 층
1486,효성2점,인천광역시,계양구,인천광역시 계양구 효성1동 31-4
1487,효성점,인천광역시,남동구,인천광역시 남동구 백범로247번길 93-26
1488,부강점,세종특별자치시,세종시,세종특별자치시   부강면 부강2길 11
1489,서면점(충남),세종특별자치시,세종시,세종특별자치시   연서면 당산로 286 대원네스트빌@상가101
1490,세종첫마을점,세종특별자치시,세종시,"세종특별자치시   나리로 38, 첫마을아파트 7단지 상가 103호"
1491,세종청사점,세종특별자치시,세종시,"세종특별자치시   갈매로 479, 101(어진동, 상가동지하1층)"
1492,전의점,세종특별자치시,세종시,세종특별자치시   전의면 운주산로 1205
1493,조치원2점,세종특별자치시,세종시,세종특별자치시   조치원읍 조치원로 52
1494,조치원3점,세종특별자치시,세종시,세종특별자치시   조치원읍 충현로 159 욱일@상가B07호
1495,가남점,경기도,여주시,경기도 여주시 가남면 태평중앙1길 8-6
1496,가래비점,경기도,양주시,경기도 양주시 광적면 가납리 가래비길 24
1497,가운점,경기도,남양주시,경기도 남양주시 가운로2길 63 가운동삼원프라자 105호
1498,가평역전점,경기도,가평군,경기도 가평군 가평읍 굴다리길 13
1499,가평점,경기도,가평군,경기도 가평군 가평읍 가화로 125-1
1500,가평현리점,경기도,가평군,"경기도 가평군 하면 현창로38번길, 6-1"
1501,갈곶원동점,경기도,오산시,경기도 오산시 갈곶동 126-23
1502,갈산점(이천),경기도,이천시,"경기도 이천시 갈산로 81(갈산동, 102)"
1503,강남대점,경기도,용인시,경기도 용인시기흥구 강남동로 114번 22
1504,강상점,경기도,양평군,경기도 양평군 강상면 병산리69-12
1505,강선점,경기도,고양시,경기도 고양시일산서구 강선로 67번지 유원상가 103호
1506,개군점,경기도,양평군,경기도 양평군 개군면 하자포길 35
1507,거모점,경기도,시흥시,경기도 시흥시 거모동 1753-6 105호
1508,건영점,경기도,고양시,경기도 고양시일산서구 성저로 110번지
1509,경기송산점,경기도,화성시,경기도 화성시 수노을1로191 상가3동 105호
1510,경안점,경기도,광주시,경기도 광주시 중앙로 179 (송정동)
1511,고강1점,경기도,부천시,경기도 부천시오정구 원종동 238-10
1512,고강2점,경기도,부천시,경기도 부천시오정구 고강본동 399
1513,고담리점,경기도,이천시,경기도 이천시 대월면 대산로288번길 72
1514,고매리점,경기도,용인시,경기도 용인시기흥구 고매동 722-2
1515,고색점,경기도,수원시,경기도 수원시권선구 고색동 42-14
1516,고읍점,경기도,양주시,"경기도 양주시 고읍남로39번길 71, 104(광사동)"
1517,고잔2점,경기도,안산시,경기도 안산시단원구 고잔동 733-1 104
1518,고잔점,경기도,안산시,경기도 안산시단원구 고잔동 612 문화연립상가동 110
1519,고천점,경기도,의왕시,"경기도 의왕시 효행로 44(오전동, 의왕빌딩3호)"
1520,곡반정점,경기도,수원시,경기도 수원시권선구 곡반정동 578 현대@상가107
1521,곤지암점,경기도,광주시,"경기도 광주시 곤지암읍 곤지암로50번길, 25"
1522,공도점,경기도,안성시,경기도 안성시 공도읍 고무다리길 10-1
1523,관산점,경기도,고양시,경기도 고양시덕양구 통일로802번길 71
1524,관양1점,경기도,안양시,경기도 안양시동안구 관양동 1397-1 1층 101
1525,광릉내점,경기도,남양주시,경기도 남양주시 진접읍 광릉내로 81
1526,광명1점,경기도,광명시,경기도 광명시 오리로 937
1527,광명2점,경기도,광명시,경기도 광명시 광명동 348-20
1528,광명3점,경기도,광명시,"경기도 광명시 광명로928번길 14, 1층(광명동)"
1529,광주점,경기도,광주시,경기도 광주시 문화로 6(역동)
1530,광탄점,경기도,파주시,경기도 파주시 광탄면 혜음로 1127-1
1531,괴안1점,경기도,부천시,"경기도 부천시소사구 부광로8번길 39,104(괴안동)"
1532,교하점,경기도,파주시,경기도 파주시 숲속노을로 298
1533,구리남점,경기도,구리시,경기도 구리시 안골로20번길 28
1534,구리중앙점,경기도,구리시,경기도 구리시 교문동 체육관로171번길 11-6
1535,구반월점,경기도,안산시,경기도 안산시상록구 건건동 632-4 1층
1536,구성마북점,경기도,용인시,경기도 용인시기흥구 연원로 5(마북동)
1537,구운점,경기도,수원시,경기도 수원시권선구 구운동 496-2
1538,군남점,경기도,연천군,경기도 연천군 군남면 군남로 115
1539,군자11점,경기도,안산시,경기도 안산시단원구 선부동 1078-4 가동상가 110
1540,군포당동점,경기도,군포시,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)"
1541,권선점,경기도,수원시,경기도 수원시권선구 권선동 1056-8
1542,궐동대우점,경기도,오산시,경기도 오산시 수청동 518-9
1543,금곡점,경기도,남양주시,경기도 남양주시 금곡로 49
1544,금오점,경기도,의정부시,경기도 의정부시 금신로 398
1545,금촌주공점,경기도,파주시,경기도 파주시 가나무로 103
1546,기아점,경기도,광명시,경기도 광명시 소하동 1236-7
1547,꿈.연화점,경기도,부천시,경기도 부천시원미구 옥산로 86
1548,남양주도곡점,경기도,남양주시,경기도 남양주시 와부읍 덕소로 194-14
1549,남촌점,경기도,오산시,경기도 오산시 오산동 614-23
1550,내동점,경기도,부천시,경기도 부천시오정구 삼작로96번길 21(내동)
1551,녹양점,경기도,의정부시,경기도 의정부시 비우로 102-1
1552,능곡점,경기도,고양시,경기도 고양시덕양구 토당로78번길 7-10(토당동)
1553,단월동점,경기도,이천시,경기도 이천시 단월로 29(단월동)
1554,당수동점,경기도,수원시,경기도 수원시권선구 당수동 218-1
1555,대광리점,경기도,연천군,경기도 연천군 신서면 도대로 3번길 33호
1556,대명점,경기도,고양시,경기도 고양시일산서구 호수로 838번지 22
1557,대신점,경기도,여주시,경기도 여주시 대신면 여양로 1456-4
1558,덕절리점,경기도,화성시,경기도 화성시 정남면 발안로 1177
1559,덕정점,경기도,양주시,경기도 양주시 덕정길 23
1560,덕천점,경기도,안양시,경기도 안양시만안구 덕천로128번길 18(안양동)
1561,덕풍동점,경기도,하남시,"경기도 하남시 신장동 430-7 성원쌍떼빌 104호, 105호"
1562,도당점,경기도,부천시,경기도 부천시원미구 도당동 284-15 1층
1563,도평점,경기도,광주시,경기도 광주시 초월읍 현산로 89-6
1564,동두천역전점,경기도,동두천시,경기도 동두천시 어수로 92
1565,동두천터미널점,경기도,동두천시,경기도 동두천시 중앙로265번길 15(생연동)
1566,동문점,경기도,용인시,경기도 용인시수지구 수풍로 53(풍덕천동)
1567,동신점,경기도,수원시,경기도 수원시장안구 송죽동 488
1568,동아점,경기도,고양시,경기도 고양시일산동구 강송로 196 동아아파트상가 1-3
1569,동천동점,경기도,용인시,경기도 용인시수지구 고기로45번길 58 동문그린아파트 상가101호
1570,동탄1점,경기도,화성시,경기도 화성시 능동 1110 주공상가 101호
1571,동탄2점,경기도,화성시,경기도 화성시 동탄면 중리 동탄청계로 303-14
1572,동탄영천점,경기도,화성시,경기도 화성시 동탄대로24가길 상가103호
1573,둔전점,경기도,용인시,경기도 용인시처인구 금어로 2(유방동)
1574,레이크타운점,경기도,안산시,경기도 안산시단원구 광덕동로25 상가동101호
